artist_id,artist_name,genre,artist_hotness
2484,Nybbl,post rock,0.15971742537286188
2485,Plies,gangster rap,0.5479404294879846
2486,Nightfall,doom metal,0.3533647670234757
2487,Fountains Of Wayne,power pop,0.5322661862525124
2488,The Knightsbridge Strings,german pop,0.0
2489,Juan Diego Flórez / Riccardo Frizza / Orchestra Sinfonica di Milano Giuseppe Verdi,opera,0.3704411547389419
2490,Lara Fabian,ballad,0.45821074150211255
2491,Sun Yan-Zi,chinese music,0.37841381355448456
2492,Event Horizon,chill-out,0.37969388534398507
2493,Entre Ríos,alternative dance,0.3624196115384583
2494,Arika Kane,blue-eyed soul,0.36740857459245757
2495,Oscar Castro-Neves,brazilian pop music,0.2705580182187266
2496,The Cliks,queercore,0.40565712509599144
2497,Jaci Velasquez,ccm,0.38171567827444797
2498,Dixie Chicks,bluegrass,0.5769022809896106
2499,Cliff Bruner,western swing,0.19384348370776436
2500,Brigada Victor Jara,free improvisation,0.3581485188029746
2501,The Crystal Method,big beat,0.5557416730659576
2502,Kate Clinton,comedy,0.33201955953798884
2503,Scissors for Sparrow,experimental pop,0.22737491606771773
2504,MyKungFu,singer-songwriter,0.36877225260378566
2505,Jesus Jones,dance rock,0.42062740133562165
2506,Sanna Nielsen,german pop,0.401734985587447
2507,Sin Plomo feat. Boris G.,progressive house,0.29403748296747373
2508,Dax Riggs,blues-rock,0.47391843700000164
2509,Ben Jelen,chill-out,0.3779044797822591
2510,Warner mack,rockabilly,0.22671836433722592
2511,Roj,experimental pop,0.37241588818633775
2512,Jeanne Robertson,stand-up comedy,0.2493203472340653
2513,Cabin Crew,hard house,0.340750193731799
2514,Lockwood,club,0.19272046917829133
2515,Fenton Robinson,texas blues,0.347225060580243
2516,Esser,disco,0.3792263655405656
2517,Black Debbath,blues,0.3923252825279137
2518,Happy Mondays,alternative dance,0.42410827741635393
2519,The Plasmatics,riot grrrl,0.0
2520,Chalk Farm,alternative pop rock,0.24729252791936776
2521,This Or The Apocalypse,death core,0.4898126195631534
2522,Rocket From The Tombs,garage rock,0.3556464690258315
2523,Long John Hunter,texas blues,0.3171877691384044
2524,Djelimady Tounkara,latin jazz,0.2666459054981068
2525,J.R. Writer_ Jha Jha,freestyle,0.387243574627964
2526,Mr. Grillo,reggaeton,0.0
2527,The Hokum Boys,country blues,0.0
2528,No Address,post-grunge,0.3449848106181245
2529,Nicky B,dancehall,0.4126997646481193
2530,John Stewart,folk rock,0.3453688250860783
2531,Hinge,alternative metal,0.34977634545642816
2532,Bottom Of The Hudson,free music,0.35842358619956016
2533,Samba Enredo,samba,0.0
2534,Michèle Crider;Eleonora Jankovic;Vincenzo La Scola;Riccardo Muti,requiem,0.0
2535,This Is Hell,post-hardcore,0.4921322209638422
2536,Michal,piano blues,0.35334546906553205
2537,Non Phixion,hardcore hip hop,0.42000107125091535
2538,Flame,ccm,0.4426700046442795
2539,Royal Bubble Orchestra,lullaby,0.3150193131941734
2540,Tinariwen,blues-rock,0.47245177187094
2541,The Wes Montgomery Trio,smooth jazz,0.31577670284567727
2542,The Hollywood Brats,glam rock,0.3684550906517637
2543,Klimperei,freestyle,0.310087326212534
2544,Mars Ill,hip hop,0.33343331327815184
2545,Three-6 Mafia,dirty south rap,0.556477414706974
2546,Terry Muska,classical,0.0
2547,Mike Vax,hard bop,0.2179936383917491
2548,Big Mike Griffin,blues-rock,0.3288260851657054
2549,K'Naan,hip hop,0.5368622736318177
2550,Sven Scholander,swedish,0.0
2551,Arthur Fiedler;Earl Wild;Pasquale Cardillo,orchestra,0.3794914243468252
2552,Miranda Lee Richards,chill-out,0.40120964244598245
2553,Herbstrock,french pop,0.0
2554,Will To Will,turnablism,0.0
2555,Rincon Morales,gaita,0.15720769398960005
2556,Ray Barretto,latin jazz,0.3832114222159265
2557,Adrienne Pierce,folk-pop,0.40919265410573935
2558,I.N.T.,hip hop,0.3400461538173161
2559,TEN MADISON,downtempo,0.34829519678616305
2560,Alturas,world beat,0.23609882032755578
2561,Phil Vassar,country rock,0.5048551544436319
2562,Patricia Kaas,chanson,0.39819671744709595
2563,Kyle Eastwood,hard bop,0.41463136850923055
2564,The Cat's Miaow,shoegaze,0.35144954073431905
2565,Gerald Clayton,nu jazz,0.28302708862330006
2566,DJ Rashad,ghetto tech,0.3668472075699554
2567,Dottie Rambo_ The Whites,southern gospel,0.40045045622144987
2568,Stickboy,british pop,0.37233551584434355
2569,Spade Cooley,western swing,0.36147278658576837
2570,Bruford,jazz fusion,0.0
2571,Joy Kitikonti,hard trance,0.3677447423876351
2572,Simon Harris,hip house,0.2076758378001374
2573,Sam Baker,funk,0.34151296906216494
2574,Bruce Springsteen,heartland rock,0.8380955324254648
2575,The Dreamtree Project,dub,0.2936687668447185
2576,Iggy Pop,hard rock,0.5735545435144068
2577,Johnny Kidd And The Pirates,rock 'n roll,0.35321520069141527
2578,Daddy Yankee / Bounty Killer,reggaeton,0.562506672288816
2579,Philippe Eidel,tango,0.25529219356954447
2580,El Presidente,deep house,0.3311841025038174
2581,Rocky Hill,blues-rock,0.19553182837458385
2582,David & Steve Gordon,meditation,0.18767630092926466
2583,Styles P,rap,0.47267074105300666
2584,Harry Connick_ Jr.,jazz,0.5310501931797273
2585,Sex Machine ft. Shèna,industrial metal,0.2981852512173217
2586,Mick Hucknall,blues,0.32121572592037656
2587,Farlow-Kirch Band,blues,0.0
2588,Goldfish,chill-out,0.4422857823914656
2589,Pitch Black,chill-out,0.42951363980146334
2590,Rude Boys,hip house,0.426149700044638
2591,Dr Bombay,europop,0.35117301268825224
2592,Cadet,christian rock,0.363566183221429
2593,The Tokens,doo-wop,0.4075390194461255
2594,Devanic,melodic death metal,0.25109374038006843
2595,Los Traileros Del Norte,mexico,0.3010940912365588
2596,Imiskoubria,reggae,0.30271627188983663
2597,The Scare,art rock,0.40491001355045914
2598,Massimiliano Damerini,sonata,0.0
2599,ZENFU,glam,0.0
2600,Shifty,hard house,0.4405775303237883
2601,Alex Ubago,latin pop,0.2983770391568912
2602,Alicia Keys,neo soul,0.7786735791842135
2603,The Plimsouls,jangle pop,0.38296165823367334
2604,Eyes Cream,progressive house,0.22675409458155507
2605,Melanie And The Secret Army,oi,0.0
2606,ZombieSuckers,horror punk,0.40023719767688715
2607,LL Cool J / Freeway,hip hop,0.5443219148388789
2608,Ideal,new wave,0.40848522129097675
2609,Midnight Fish,meditation,0.16136067331053552
2610,Tijuana Hercules,doo-wop,0.299298676792139
2611,Albert Ayler,free jazz,0.3939458140967192
2612,Monty Are I,post-hardcore,0.3308200711114697
2613,Cassie,r&b,0.47680335353388514
2614,Bone Loc,dubstep,0.3311296743852045
2615,David Palmer,orchestra,0.3532480968232024
2616,The Birds,freakbeat,0.32204981350709144
2617,Massive Töne,pop rap,0.37187815524297985
2618,East To West,ccm,0.0
2619,Paquito Guzman,salsa,0.3174010230961458
2620,M83,shoegaze,0.5071155487524536
2621,Polkaholix,polka,0.4357986452160094
2622,Marvin Hamlisch,show tunes,0.3449724560901687
2623,Jim Breuer,progressive metal,0.39126779578483367
2624,Antimatter,illbient,0.4571356688274556
2625,Becoming The Archetype,christian metal,0.44617054317222404
2626,Karan Casey,irish folk,0.34941919867574306
2627,Jeckyll & Hyde,hardstyle,0.37884705984934297
2628,The Unborn Chikken Voices,rock,0.3127526283365382
2629,Kathy Troccoli,ccm,0.3658223691365675
2630,Kane,blues-rock,0.3779615323167277
2631,Amorphis,progressive metal,0.5535661720707804
2632,Alexisonfire,post-hardcore,0.5789335403168036
2633,Aswad,roots reggae,0.3891073865259615
2634,Extrabreit,new wave,0.40030660709454924
2635,Ben Harper And The Blind Boys Of Alabama,blues-rock,0.3765829617990302
2636,Sabda Brahma,nu jazz,0.26895977166012425
2637,Deitrick Haddon,roots reggae,0.4616796330890852
2638,Shapeshifters,progressive house,0.4699651250788751
2639,Cristina Pato - Mutenrohi,gaita,0.27645195643965914
2640,Capital Tax,hip hop,0.30987366058223154
2641,Francis Dhomont,illbient,0.29533281954469626
2642,Mick Moloney,irish folk,0.30012825264875287
2643,Groundhogs,blues-rock,0.42203383557785346
2644,Mase,pop rap,0.41511460803695666
2645,BoDeans,roots rock,0.4059673692017926
2646,Caniche Hara-Kiri,slow core,0.27801671055142424
2647,Clarence Fountain,southern gospel,0.0
2648,Lightnin' Hopkins,texas blues,0.45577485357028213
2649,Vixen,gabba,0.39601875365133
2650,Thirst,post-grunge,0.30318897983478016
2651,F.I.R.,chinese music,0.37054072644269315
2652,Jay & The Americans,soft rock,0.35970936326976416
2653,Seguridad Social,rumba,0.3903610047576713
2654,Rajery,future jazz,0.3003831773042367
2655,Johnny Carver,country,0.0
2656,Sukhbir,bhangra,0.3237570153347115
2657,Beogradski Sindikat,hip hop,0.46087511344909887
2658,Bomb Squad,funk rock,0.3508567303896128
2659,Cartel,progressive rock,0.43425005015015267
2660,Josh Turner,americana,0.6373023425023422
2661,Anneli Drecker,downtempo,0.33961429528347165
2662,themselves,experimental pop,0.42883453621653383
2663,Barbara Lynn,louisiana blues,0.3484081811185917
2664,Pat Metheny / Charlie Haden,free jazz,0.46397951389833614
2665,Beat Pharmacy,deep house,0.34440257522687245
2666,Rhinoceros,straight edge,0.3286500963876695
2667,Steinwolke,neue deutsche welle,0.09188611916427952
2668,Mind Furniture,progressive rock,0.0
2669,Drouz,lullaby,0.2519681251676274
2670,12 Gauge,dirty rap,0.1607405449451007
2671,Dynamite Deluxe,hip hop,0.41483494074327226
2672,Bill Murk,hard house,0.0
2673,Jawoll,new wave,0.31007875035382504
2674,The Baltimore Consort,early music,0.0
2675,Rod Piazza & The Mighty Flyers,blues-rock,0.32270493201548944
2676,Solitaire,deep house,0.3839699656504393
2677,Alvino Rey And His Orchestra,space age pop,0.27247125591556115
2678,Pale Forest,gothic rock,0.3818153367657606
2679,Captain Hollywood Project,dance pop,0.3621621590015373
2680,Johnny Nash,reggae,0.407283888338925
2681,Big Mama Thornton with Kansas Bill and his Orchestra,texas blues,0.4230706120858844
2682,Jeanne Pruett,classic country,0.31367575227131844
2683,All Shall Persih,death core,0.5235616416438555
2684,John Digweed,progressive house,0.43392783827005005
2685,Missy Higgins,singer-songwriter,0.4963514086051873
2686,Hi-Fi Companions,future jazz,0.2833671082822719
2687,Mr. Kilombo,rumba,0.3588878294951296
2688,Adalberto Santiago,salsa,0.3116794809243927
2689,V Sinizter,rap,0.2824898788494643
2690,Johnny Winter,blues-rock,0.4523805039074769
2691,Jean-Claude Darnal,chanson francaise,0.0
2692,Grachan Moncur III,free jazz,0.3293615704383238
2693,Lester Bowie,free jazz,0.0
2694,Wolfchant,viking metal,0.37957424750292335
2695,La 5A Estacion,pop rock,0.33385152797227674
2696,Legion Of Green Men,downtempo,0.3743782114454222
2697,Faces,blues-rock,0.44949348272169454
2698,Aynsley Lister,blues-rock,0.36626883986269115
2699,David Raksin,easy listening,0.23603615314496562
2700,Al Toomer,stand-up comedy,0.2824575122698226
2701,Capone-N-Noreaga,gangster rap,0.4305446956811432
2702,Patric C,breakcore,0.31184234121943055
2703,Jean-michel Rotin,zouk,0.40306610684203775
2704,Flutlicht,hard trance,0.3349372834569396
2705,Prince With 94 East,disco,0.33938512578612073
2706,Fiasko,tech house,0.28094890108276815
2707,Flickerstick,post-grunge,0.35812107294871603
2708,A Skylit Drive,progressive metal,0.5569105676179535
2709,Daughters,math-core,0.3841336143062941
2710,The Waybacks,bluegrass,0.37115704129479443
2711,Josie,folk-pop,0.16308142644432702
2712,Dendemann,progressive house,0.4504321299139774
2713,Dave Alvin,roots rock,0.4158248857038078
2714,Illya Kuryaki And The Valderramas,progressive house,0.36615794489505216
2715,Call To Preserve,straight edge,0.42397626349899253
2716,Little Capes,dancehall,0.0
2717,Junior Reid,roots reggae,0.3709629581106015
2718,Xzibit featuring Jayo Felony and Method Man,gangster rap,0.5502122435716671
2719,Hot Club Of Cowtown,western swing,0.3898475265734618
2720,John Ottman,acid jazz,0.42651368665284467
2721,Fabri Fibra,hip hop,0.47930895077769353
2722,Christoper Titus,comedy,0.37070316922469343
2723,Frank Caliendo,future jazz,0.40420157594401146
2724,Guitar Shorty,blues-rock,0.3906723666759258
2725,Groove Karma,club,0.23393960904934938
2726,Joan Sutherland,bel canto,0.38136922930312983
2727,Love Jones,bossa nova,0.3403854297065707
2728,Crystals,all-female,0.43335701538462723
2729,Jaydee,vocal house,0.3710266539785654
2730,Auf Der Maur,post-grunge,0.28748117418524216
2731,Kim English,tribal house,0.37231499597754764
2732,Jimmy Johnson,chicago blues,0.40368294931031784
2733,The Jason Bonham Band,hard rock,0.3073662344450928
2734,Audio Pyper,dubstep,0.2330478525878884
2735,Oliver Lake Quintet,free jazz,0.0
2736,Alkonost,folk metal,0.4317314312251263
2737,A Ghost Devotion,melbourne,0.213790663172812
2738,Xose Manuel Budiño,gaita,0.2717574484293663
2739,RyanDan,neoclassical,0.3715736244848654
2740,Pelt,free improvisation,0.3268160736478344
2741,Annie Lennox,soft rock,0.6210852120549084
2742,Jellyfish,jangle pop,0.4449041766666399
2743,María Elena Walsh,lullaby,0.2570629202962798
2744,BassTurk,hard trance,0.0
2745,The Mighty Clouds Of Joy,southern gospel,0.4086347359005367
2746,Spectra Soul,dubtronica,0.40204410563571763
2747,The Glencastle Sound,folk rock,0.2529730657944457
2748,Bruce Carroll,ccm,0.3454468162458464
2749,YZ,hip hop,0.29040349135623356
2750,Badmarsh & Shri,breakbeat,0.40203385602278635
2751,Jeff Scott Soto,symphonic rock,0.4073442880394374
2752,Super700,pop rock,0.411495406281723
2753,Wendy Moten,ballad,0.30225568919145124
2754,Melatonin,breakcore,0.3258985358546909
2755,Pink Floyd,art rock,0.6389063767175533
2756,Judas Iscariot,black metal,0.3706204016128975
2757,Ashtrax,progressive house,0.2817246730198987
2758,California Oranges,twee pop,0.2554103094339133
2759,Anna Vissi,british pop,0.41938734245078574
2760,Ada Jane,orchestra,0.0
2761,Virgil Moorefield,experimental rock,0.0
2762,Dallas Holm,ccm,0.2156159506538005
2763,Alexander O'Neal,dance pop,0.4623678399869238
2764,Bionikworld,melbourne,0.18614164293301078
2765,Don & Juan,doo-wop,0.31703675194280706
2766,Noemi,musica,0.4429681887349921
2767,Soulwax,dance rock,0.5018259436544124
2768,Mae West,modern rock,0.3217132036929047
2769,Mayday,folk-pop,0.3960943716599135
2770,David Andreu,rumba,0.0
2771,Mikey General,dancehall,0.4187362051246881
2772,Gorillaz,hip hop,0.6051911529647471
2773,Hef feat. Big2 & Dio,screamo,0.405354091520451
2774,Carolyn Arends,ccm,0.3782082705716543
2775,The Strokes,indie rock,0.5871941015185999
2776,Natassa Theodoridou,pop folk,0.30318955663217473
2777,The Sonics,rock 'n roll,0.44960808830900445
2778,DJ Phiene,ghetto tech,0.2793958758016093
2779,Loketo,soukous,0.2747418961947559
2780,SKYCLAD,folk rock,0.42954508463316393
2781,Loudermilk,post-grunge,0.3131800803305254
2782,Esion Jim,downtempo,0.2585051608891583
2783,Crematorium,death core,0.305093197499329
2784,Geoff Muldaur,samba,0.29843473011610216
2785,Drag-On / DMX,rap,0.37032986451969696
2786,Take It Back!,melodic hardcore,0.4612306766913424
2787,Tony Murena,chanson,0.2914495475651767
2788,Daft Punk,techno,1.02125558748807
2789,Nikos Xilouris,greek,0.0
2790,The Shirrows,freakbeat,0.0
2791,John Cephas & Phil Wiggins,piedmont blues,0.3141044784963283
2792,Mississippi Fred McDowell,delta blues,0.3853053783339382
2793,Russ Taff,ccm,0.3621160062202606
2794,Electric Light Orchestra,art rock,0.5313993292438672
2795,To My Surprise,experimental rock,0.35502201139295786
2796,Perrocker,alternative,0.0
2797,HardNox,alternative hip hop,0.3146443268257202
2798,Billy Price_ Fred Chapellier,blues-rock,0.2930892321264011
2799,DMZ,dubstep,0.3272589773628203
2800,Frank Chacksfield & His Orchestra,space age pop,0.3282376641531046
2801,Frl.Menke,german pop,0.31006542453762087
2802,Ramy Ayach,pop folk,0.32207054698217524
2803,Everly Brothers,rock 'n roll,0.4641565035576794
2804,Refractory,vocal jazz,0.4412980765062673
2805,Various Production,grime,0.3451094870859595
2806,Gene Pitney,brill building pop,0.39659627481766685
2807,Johnny Daye,blue-eyed soul,0.2543565004184033
2808,Stephen Warbeck,soundtrack,0.3516523338773487
2809,The Wreckers,country music,0.5150583180733556
2810,Enuff Z Nuff,power pop,0.4429489450961905
2811,Gershon Kingsley,space age pop,0.33560726423970144
2812,Winifred Phillips,game,0.3278075487299604
2813,Harry Lauder,vaudeville,0.2273875691203391
2814,Zumpano,power pop,0.39635775416309527
2815,Ill Harmonics,hip hop,0.3568352205100787
2816,Davol,new age,0.3449688462152366
2817,Shelby Flint,glam rock,0.36287081729544357
2818,Aimable,chanson,0.28775299340534927
2819,K.I.Z.,hip hop,0.49678301475504805
2820,Pelle Carlberg,twee pop,0.41329628153087666
2821,Dart,post-grunge,0.2081745469445301
2822,Milieu,downtempo,0.3600546733420875
2823,Korpiklaani,folk rock,0.5166585807553916
2824,Flink,alternative rock,0.3569509564248949
2825,Daniel Paul,kirtan,0.34729886666752735
2826,Albert Collins,texas blues,0.3956083503166371
2827,The Cortinas,new wave,0.36951156516797784
2828,Masta Ace Incorporated,bass music,0.3920757801423852
2829,Dickies,peace punk,0.4295471219904627
2830,Tito Allen,salsa,0.25113126654452694
2831,Jessie Lee Miller,rockabilly,0.0
2832,Back Door Slam,blues-rock,0.411545813621729
2833,Jeff Massanari Trio,guitarist,0.0
2834,David Johansen,pop rock,0.3121908871896026
2835,Bill Engvall,comedy,0.4515707707543305
2836,Françoise Hardy - Maurane,chanson,0.37384533473395093
2837,Tshala Muana,world beat,0.3255636712011714
2838,The Sensational Alex Harvey Band,glam rock,0.41466736805983506
2839,Belami,neue deutsche welle,0.0
2840,Janina,easy listening,0.34439898216953113
2841,Mat Maneri,free jazz,0.3661026235110073
2842,Fast Eddie featuring Kool Rock,hip house,0.4254545800644876
2843,Doniki,roots reggae,0.24978596880634465
2844,Life Long Tragedy,melodic hardcore,0.38080208884980415
2845,The Jam,british pop,0.547746274612012
2846,Jimmy Wayne,country,0.4990183984153171
2847,Ann Lee,europop,0.34573486616354654
2848,Burt Bacharach,brill building pop,0.4707902495273688
2849,Casa Bulga,tribal house,0.0
2850,Domna Kountouri,greek,0.1705924994834402
2851,The Starting Line,pop punk,0.5363511796557352
2852,L.A.V.I,progressive trance,0.2883146802604195
2853,Dezz White,stand-up comedy,0.25802870378298154
2854,David Taylor,modern rock,0.29017466692780897
2855,Seatrain,jazz funk,0.28997644927818106
2856,Chaka Demus & Pliers,dancehall,0.3999677576589234
2857,Mistress,hip hop,0.3894988174170211
2858,Inoki,pop rap,0.44013471201542936
2859,I Hate Sally,post-hardcore,0.3345197638116389
2860,Månegarm,viking metal,0.41741302397052693
2861,Liquid Gang,nu metal,0.3327371975770705
2862,Ernest Ranglin / Floyd Lloyd,jazz funk,0.4245078859561901
2863,Junior Kimbrough,delta blues,0.4271229698860146
2864,DJ Vix,bhangra,0.34425375042218076
2865,Al Dexter,honky tonk,0.30760066407570574
2866,Shadows Fall,power metal,0.455558796992588
